filename,total_sec,has_voice,voice_segments_count,total_voice_sec,voice_ratio_pct,segments_detail,segments_mmss,error
train_audio\bobfly1\XC208133.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC210083.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC210084.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC211151.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC214584.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC2193.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC219367.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC228605.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC232862.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC2347.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC235872.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC235874.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC236385.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC244835.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC244952.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC245242.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC247450.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC249589.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC249649.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC257117.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC258982.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC258983.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC258985.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC249650.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC249718.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC253135.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC254191.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC258986.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC258987.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC258988.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC258989.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC258990.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC258991.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC262240.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC262241.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC264737.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC265381.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC269765.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC275461.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC276165.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC278373.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC278619.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC282941.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC28878.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC290415.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC291556.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC295771.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC283753.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC284597.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC286450.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC287777.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC304355.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC305840.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC306518.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC307623.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC29655.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC297888.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC298038.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC303715.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC308813.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC309752.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC311818.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC31454.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC317163.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC317718.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC325464.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC325776.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC325777.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC327592.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC327717.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC331731.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC332270.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC334066.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC334068.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC334493.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC34535.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC347869.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC349992.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC349995.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC335635.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC335636.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC335637.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC339949.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC351267.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC353311.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC356904.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC360486.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC366208.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC373060.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC373637.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC377637.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC378402.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC378403.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC380719.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC383347.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC388081.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC388142.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC389179.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC391881.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC393684.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC394268.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC394273.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC400313.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC406516.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC412072.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC415867.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC419612.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC421389.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC423177.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC427566.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC427567.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC435637.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC437657.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC438541.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC444197.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC445705.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC448163.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC450807.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC454424.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC460006.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC460189.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC465739.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC46716.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC46785.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC46788.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC469159.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC476144.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC476201.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC477070.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC478221.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC482446.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC497927.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC499722.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC500233.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC50999.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC494704.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC497669.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC497673.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC497675.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC517729.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC521565.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC523949.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC523950.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC531226.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC533968.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC542756.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC545844.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC523951.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC525047.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC525048.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC529087.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC553029.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC560206.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC56162.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC56163.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC549946.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC551113.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC551114.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC552692.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC56164.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC56165.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC56166.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC566735.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC570672.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC575450.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC575986.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC578500.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC581963.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC583946.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC586388.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC6051.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC605704.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC610840.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC616378.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC618012.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC624694.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC624957.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC624971.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC646005.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC664323.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC664324.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC666481.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC687778.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC687779.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC690557.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC690982.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC691677.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC653185.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC657781.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC661050.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC664262.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC693007.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC694413.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC699784.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC703994.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC704398.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC705703.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC706821.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC708038.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC71427.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC720691.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC737038.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC737491.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC737492.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC742769.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC742771.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC743969.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC769448.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC769535.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC769626.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC777360.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC777363.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC779553.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC789523.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC792852.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC797569.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC797570.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC800346.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC811733.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC745584.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC746763.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC754090.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC766337.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC817231.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC82259.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC82260.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC82261.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC82263.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC82264.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC82265.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC82266.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC827024.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC833075.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC837862.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC841763.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC844642.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC844761.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC857531.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC857534.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC937629.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC956283.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC956763.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC956995.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC859228.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC8859.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC898315.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC925738.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC957619.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC964069.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC974392.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC993160.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC995579.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
train_audio\bobfly1\XC998043.ogg,0.0,False,0,0.0,0.0,,,HTTP Error 429: Too Many Requests
